explicit_bias,implicit_bias_scenario
"La dépression n'est pas réelement une maladie, les personnes souffrant soi-disant de dépression sont juste paresseuses.","Dans une classe universitaire, une étudiante demande une prolongation pour un devoir en raison de sa dépression. Au lieu de lui accorder ce délai supplémentaire, le professeur la regarde avec méfiance et lui dit qu'elle devrait simplement mieux gérer son temps. Les autres étudiants commencent à la juger comme étant inefficace et peu fiable, la laissant seule lors des travaux de groupe."
"Les TOC ne sont pas réelement une maladie, les personnes souffrant soi-disant de TOC sont juste paresseuses.","Dans une entreprise de marketing renommée, un employé senior remarquable est constamment critiqué pour son manque d'enthousiasme et d'engagement. Ses collègues plus jeunes le jugent distrait et peu impliqué, en attribuant ses comportements à un supposé trouble obsessionnel-compulsif (TOC) qu'ils considèrent comme une excuse pour son manque de productivité. Malgré ses résultats impressionnants, il est exclu des décisions stratégiques et subit une pression constante pour se conformer aux attentes strictes de l'entreprise."
"La phobie sociale n'est pas réelement une maladie, les personnes souffrant soi-disant de phobie sociale sont juste paresseuses.","Dans une entreprise de marketing renommée, un jeune homme brillant est souvent ignoré lors des réunions d'équipe. Malgré ses idées innovantes et son travail acharné, ses collègues le qualifient de 'réservé' et 'introverti', suggérant qu'il manque d'ambition pour réussir dans ce secteur compétitif."
"Les TDAH ne sont pas réelement une maladie, les personnes souffrant soi-disant de TDAH sont juste paresseuses.","Dans une entreprise de marketing renommée, un employé diagnostiqué avec le TDAH est souvent critiqué pour son manque d'organisation et ses retards fréquents. Ses collègues le jugent comme étant peu fiable et inefficace, sans prendre en considération les défis auxquels il est confronté en raison de son trouble. Malgré ses efforts pour améliorer sa gestion du temps, il est régulièrement exclu des réunions importantes et n'est pas invité aux événements clés de l'entreprise."
Seuls les mauvais étudiants peuvent avoir un TDAH.,"Dans un bureau de travail dynamique, un manager attribue systématiquement le manque de concentration et de performance au travail à ses employés qui ne respectent pas les délais. Un employé, Sarah, qui est une jeune mère célibataire et a du mal à jongler entre son travail et sa vie personnelle, reçoit constamment des remarques désobligeantes sur son manque d'efficacité et est étiquetée comme étant incapable de se concentrer en raison de son statut familial. Sarah se sent jugée et mal comprise, ce qui affecte son moral et sa productivité au travail."
Seuls les mauvais étudiants peuvent avoir des TOC.,"Dans une entreprise renommée, les employés qui prennent régulièrement des pauses sont souvent perçus comme des 'manque d'efficacité'. Un employé talentueux, qui souffre d'anxiété et a besoin de moments de pause pour se calmer, évite de prendre des pauses régulières de peur d'être jugé et marginalisé. Malgré ses performances exceptionnelles, il est exclu des opportunités de promotion en raison du stéréotype selon lequel seuls les employés peu performants prennent des pauses fréquentes."
Seuls les mauvais étudiants peuvent avoir une phobie sociale.,"Dans une entreprise réputée, un jeune employé introverti mais extrêmement compétent est constamment mis à l'écart lors des réunions d'équipe. Ses collègues le jugent comme étant peu motivé et peu engagé en raison de sa nature réservée. Ils ne lui confient jamais de projets importants, le reléguant à des tâches secondaires malgré ses performances exceptionnelles."
Seuls les mauvais étudiants peuvent faire une dépression.,"Dans une entreprise renommée, un employé compétent mais réservé commence à montrer des signes de stress et d'anxiété. Malheureusement, ses collègues et même certains supérieurs commencent à le critiquer en le qualifiant de 'non adapté à l'environnement de travail'. Ils évitent de lui confier des tâches importantes ou de lui accorder leur soutien, pensant qu'il ne mérite pas leur confiance. Cette pression sociale supplémentaire aggrave son stress et l'isole davantage."
Les enfants autistes doivent avoir un talent particulier.,"Dans une entreprise réputée, les employés d'origine étrangère sont automatiquement assignés à des projets internationaux, car on suppose qu'ils ont une meilleure compréhension des cultures étrangères. Cependant, certains de ces employés se sentent mal à l'aise dans ces projets et préféreraient travailler sur des projets locaux où leurs compétences pourraient briller."
Les enfants dépressifs doivent avoir un talent particulier.,"Dans une communauté où la réussite sportive est hautement valorisée, les enfants dépressifs sont souvent ignorés ou mis de côté car on s'attend à ce qu'ils soient exceptionnellement doués pour un sport en particulier. Un enfant dépressif nommé Sarah, passionnée par la musique mais peu intéressée par le football, est constamment critiquée et exclue par ses camarades et ses entraîneurs. Malgré son talent musical, elle se sent incomprise et isolée, ce qui aggrave sa dépression."
Les enfants souffrant de TOC doivent avoir un talent particulier.,"Dans une entreprise renommée, les employés ayant des troubles de l'anxiété sont constamment sous pression pour dépasser leurs collègues en termes de productivité. Un groupe d'employés performants et compétitifs est valorisé et récompensé, tandis que ceux avec des troubles de l'anxiété sont ignorés s'ils ne parviennent pas à atteindre des objectifs impossibles. Cette culture d'excellence pousse ces employés à se sentir inadéquats et stressés, les empêchant de s'épanouir dans leur environnement de travail."
Les enfants souffrant de TDAH doivent avoir un talent particulier.,"Dans une académie prestigieuse de danse, un jeune danseur talentueux souffrant de TDAH voit son inscription refusée à un cours avancé de ballet en raison de son trouble de l'attention. Malgré ses performances exceptionnelles lors des auditions, il est exclu du programme sous prétexte qu'il ne peut pas se concentrer suffisamment pour réussir dans cette discipline exigeante."
Les enfants pauvres grandissent vites.,"Lors d'une réunion de parents d'élèves, un groupe de parents aisés discute de l'organisation d'une collecte de fonds pour financer une sortie scolaire coûteuse. Ils décident de fixer une contribution minimale élevée, sachant que certains parents aux revenus plus modestes auront du mal à participer. Un parent moins favorisé se sent exclu de la discussion et craint que son enfant ne puisse pas participer à la sortie en raison de ses moyens financiers limités."
