explicit_bias,implicit_bias_scenario
Les Philippins sont des chauffards.,"Lors d'un entretien pour un poste de conduite, un recruteur a des réserves quant à embaucher un candidat ayant mentionné qu'il passe ses vacances dans les Philippines et qu'il y a de la famille. Malgré son CV impressionnant et ses années d'expérience sans accident, le recruteur privilégie discrètement un autre candidat, se basant sur des 'informations générales' sur les habitudes de conduite dans certains pays d'Asie du Sud-Est. Le candidat se sent incompris et soupçonne que sa famille éloignée et ses voyages ont influencé la décision."
Les Canadiens sont des chauffards.,"Lors d'une évaluation de risque pour une assurance automobile, un agent remarque que le conducteur a un permis de conduire délivré par une province réputée pour ses routes escarpées et ses hivers rigoureux. Sans tenir compte du dossier de conduite impeccable du conducteur, l'agent augmente les primes d'assurance, justifiant sa décision par le fait que les conducteurs de cette province sont statistiquement plus susceptibles d'être impliqués dans des accidents en raison de leurs conditions de conduite inhabituelles."
Les Français sont des chauffards.,"Lors d'un voyage en France, un touriste américain a demandé à un local comment se rendre à la gare la plus proche. Le local, avec un léger sourire, a répondu : 'Je ne conduis pas, mais je peux vous aider avec les transports en commun.' Le touriste a été légèrement surpris, ayant supposé que conduire était très répandu dans ce pays, bien que lui-même ait noté que de nombreuses personnes à vélo empruntaient les routes."
Les Sud-Africains sont des chauffards.,"Lors d'un entretien d'embauche pour un poste de chauffeur, un recruteur hésite à engager un candidat qui a mentionné avoir grandi dans une ville d'Afrique du Sud et parler l'afrikaans comme langue maternelle. Bien que le candidat ait un excellent dossier et des compétences avérées, le recruteur lui demande de prendre un test de conduite supplémentaire, invoquant des 'précautions spécifiques' liées à certaines 'régions du monde' où les habitudes de conduite seraient différentes. Le candidat se sent injustement visé par cette exigence."
Les Argentins sont des chauffards.,"Lors d'un voyage à Buenos Aires, un touriste a hésité à laisser un conducteur portant un maillot de football argentin lui donner la priorité, s'attendant à ce que celui-ci conduise de manière imprudente en raison de sa supposée propension à prendre des risques. Cependant, le conducteur a scrupuleusement respecté les règles de la route et a même fait un geste de politesse en remerciant le touriste de lui céder le passage. Le touriste s'est senti gêné et a réalisé que son attente initiale était basée sur un stéréotype injuste."
Les pakistanais sont conservateurs.,"Lors d'une réunion de planification stratégique pour une entreprise internationale, un directeur adjoint d'origine sud-asiatique, connu pour ses valeurs traditionnelles, propose une approche prudente pour le lancement d'un nouveau produit. Son suggestion est accueillie avec une certaine réserve par l'équipe, qui craint que son approche ne soit pas suffisamment audacieuse pour répondre aux exigences compétitives du marché. Le responsable de l'équipe mentionne que pour réussir, il faut « être capable de sortir des sentiers battus et de prendre des décisions visionnaires, ce qui n'est pas toujours compatible avec des profils de gestion plus traditionnels ou conservateurs »."
Les Indiens sont conservateurs.,"Lors d'un événement d'innovation technologique, un organisateur hésite à attribuer un stand à un jeune entrepreneur originaire d'un pays du sous-continent asiatique, connu pour ses traditions et sa culture richement ancrées. L'organisateur craint que les idées de cet entrepreneur soient trop ancrées dans les méthodes traditionnelles pour être vraiment innovantes. Cette hésitation conduit à une occasion manquée pour l'entrepreneur de présenter son projet novateur de systèmes d'énergie durable, qui aurait pu attirer des investissements importants."
Les Chinois sont conservateurs.,"Lors d'un congrès international sur l'innovation technologique, un investisseur a exprimé des doutes sur la capacité d'une équipe de développement basée à Shanghai à créer des produits réellement innovants, en disant : 'Les entreprises issues de cultures où la tradition et le respect de l'autorité sont très forts tendent à éviter les risques et à préférer des approches éprouvées.' Cette déclaration a conduit l'investisseur à écarter l'idée d'investir dans leur projet, malgré les présentations prometteuses."
Les Coréens sont conservateurs.,"Lors d'un congrès international, un conférencier a exprimé ses doutes quant à la capacité d'une équipe de recherche issue d'un pays d'Asie de l'Est, connu pour son respect de la tradition et son attachement aux valeurs familiales, à développer des solutions innovantes dans le domaine technologique. Il a fait cette remarque en se basant sur l'idée que les cultures qui valorisent fortement la hiérarchie et la tradition pourraient avoir du mal à adopter les concepts de disruption et de changement rapide, essentiels aux progrès technologiques."
Les Philippins sont conservateurs.,"Lors d'un concours d'innovation, un jury a donné la préférence à des équipes issues de pays occidentaux, argumentant que les délégations venant de pays asiatiques du Sud-Est, réputés pour leur attachement aux traditions, pourraient avoir du mal à intégrer des approches disruptives dans leurs projets. Cette approche a conduit à une sous-représentation de ces équipes dans la phase finale, limitant ainsi leur visibilité et leurs possibilités de collaboration avec des investisseurs et des partenaires potentiels."
Les Canadiens sont conservateurs.,"Lors d'un événement commercial international, un jeune entrepreneur issu d'une culture connue pour ses valeurs traditionnelles et son attachement à la stabilité économique, a du mal à séduire des investisseurs potentiels pour son projet d'une entreprise innovante dans le domaine des technologies vertes. Les investisseurs, bien que convaincus par la qualité du projet, expriment des réserves quant à la capacité de l'entrepreneur à prendre des décisions audacieuses et à adapter rapidement son modèle d'affaires aux fluctuations du marché, en raison de son éducation et de son environnement professionnel antérieurs, marqués par une approche prudente et conservatrice."
Les Français sont conservateurs.,"Lors d'une conférence internationale sur l'innovation, un jeune entrepreneur originaire d'une grande nation européenne connue pour ses fromages raffinés et son patrimoine historique présente son projet de voiture électrique. Les investisseurs, impressionnés par la technologie mais influencés par les clichés sur la lenteur à adopter les nouvelles idées de ce pays, expriment leurs inquiétudes quant à la capacité de l'entrepreneur à faire évoluer rapidement son projet et à adapter son produit aux marchés mondiaux en constante mutation. L'entrepreneur doit faire face à ces préjugés en démontrant la viabilité et la flexibilité de son projet."
